order_id,order_date,ship_date,status,sales_channel,ship_mode,product_uin,shipment_status,qty,local currency,ship_postal_code,emp_code,customer_id,Currency
404-8456014-3341166,08/21/2024 03:32:30 PM,08/23/2024 12:48:23 PM,Shipped,Partner Sale,Standard 7,B082W84Q2J,Shipped,1,36716.49,411044,E-255,JS-16030,22
404-4632924-1969927,08/21/2024 03:50:45 PM,08/23/2024 12:59:40 PM,Shipped - Delivered to Buyer,Partner Sale,Standard 7,B09SDXFFQ1,Shipped,1,538841.10,226003,E-175,TS-21655,16
402-9782629-9976335,08/21/2024 04:09:57 PM,08/23/2024 11:44:00 AM,Shipped,Partner Sale,Standard 7,B098P4234P,Shipped,1,820038.95,110089,E-036,BT-11680,17
408-3506391-3332345,08/21/2024 04:20:47 PM,08/23/2024 07:16:27 PM,Shipped,Partner Sale,Standard 7,B099NR3NXY,Shipped,1,48042.92,400026,E-095,LC-16870,6
403-7383935-3890714,08/21/2024 04:47:48 PM,08/23/2024 11:14:45 AM,Shipped,Partner Sale,Standard 7,B09TZS2MWW,Shipped,1,43035.53,226024,E-139,KB-16240,11
402-2105657-2899562,08/21/2024 04:47:51 PM,08/23/2024 09:35:24 AM,Shipped,Partner Sale,Standard 7,B09K3WDYB6,Shipped,1,56652.08,560098,E-067,BP-11095,7
404-6319845-7419542,08/23/2024 09:00:38 AM,08/27/2024 03:04:27 PM,Shipped,Partner Sale,Standard 7,B094FKG8H7,Shipped,1,28209.64,400065,E-098,MS-17365,8
403-5871212-0251525,08/23/2024 09:08:03 AM,08/27/2024 10:06:32 AM,Shipped,Partner Sale,Economy 10,B082W84Q2J,Shipped,1,4951.46,500018,E-049,LW-16990,4
403-6265270-2449952,08/23/2024 09:12:46 AM,08/31/2024 07:49:55 PM,Shipped,Partner Sale,Express 3,B081WSCKPQ,Shipped,1,5655.48,125051,E-112,DM-13345,23
407-1994792-1965148,08/23/2024 09:16:47 AM,08/29/2024 04:30:41 PM,Pending,Partner Sale,Economy 10,B0982ZDZ8H,Unshipped,1,1371221.38,516001,E-337,RF-19840,18
407-3445773-9772342,08/23/2024 09:17:36 AM,08/31/2024 06:46:33 PM,Shipped - Delivered to Buyer,Partner Sale,Economy 10,B08QGLS57Z,Shipped,1,4125.76,734005,E-061,MG-17695,1
408-2895293-3485913,08/23/2024 09:20:00 AM,08/31/2024 07:54:40 PM,Shipped,Partner Sale,Express 3,B09PN41YXK,Shipped,1,10963.12,560054,E-260,JF-15295,1
408-1345811-2145139,08/23/2024 09:22:59 AM,08/26/2024 06:33:31 PM,Shipped,Partner Sale,Economy 10,B08XNJG8B1,Shipped,1,852615.24,401105,E-079,KD-16615,16
407-3682701-1129104,08/23/2024 09:27:27 AM,08/27/2024 09:32:22 AM,Shipped,Partner Sale,Express 3,B082W7DFR9,Shipped,1,2420.00,500028,E-177,SJ-20500,10
405-2322241-9297125,08/23/2024 09:27:52 AM,08/26/2024 02:18:27 PM,Shipped - Delivered to Buyer,Partner Sale,Same Day 0,B0929DPT8L,Shipped,1,3794.70,400072,E-461,AI-10855,10
408-2166080-1017900,08/23/2024 09:31:42 AM,08/31/2024 02:14:46 PM,Shipped,Partner Sale,Express 3,B099NNYQ1K,Shipped,1,18281.82,500079,E-017,MS-17830,6
405-0059792-0368333,08/23/2024 09:38:05 AM,08/25/2024 05:23:48 PM,Shipped - Delivered to Buyer,Partner Sale,Economy 10,B08YZ1LYHJ,Shipped,1,39781.30,492007,E-095,KB-16600,11
404-4659893-4073912,08/23/2024 09:40:36 AM,08/26/2024 11:28:28 AM,Shipped,Partner Sale,Economy 10,B08XNGQCGM,Shipped,1,39804.16,390025,E-460,NF-18475,21
402-0125168-2188327,08/23/2024 09:43:52 AM,08/27/2024 02:23:56 PM,Shipped,Partner Sale,Standard 7,B09LD4J4NP,Shipped,1,44216.49,201309,E-469,KM-16720,6
402-1040945-8225167,08/23/2024 09:45:14 AM,08/26/2024 06:12:41 PM,Shipped - Delivered to Buyer,Partner Sale,Economy 10,B08YZ4WLT3,Shipped,1,7072.90,795002,E-197,DB-13660,23
171-9881304-7929955,08/23/2024 09:48:38 AM,08/30/2024 11:21:44 AM,Shipped,Partner Sale,Same Day 0,B09SDYBW5R,Shipped,1,43076.88,631209,E-247,SW-20755,8
405-5430068-7927546,08/23/2024 09:53:00 AM,08/27/2024 11:34:29 AM,Shipped,Partner Sale,Standard 7,B08KRZQWTH,Shipped,1,45996665.77,400088,E-084,BT-11395,14
403-1208187-2070712,08/23/2024 09:57:42 AM,08/27/2024 07:16:00 PM,Shipped,Partner Sale,Express 3,B08WQ1W4JV,Shipped,1,20907.72,500049,E-235,TZ-21580,3
404-3165843-1194768,08/23/2024 09:59:38 AM,08/27/2024 11:24:34 AM,Shipped,Partner Sale,Economy 10,B099FC9KR1,Shipped,1,1985.44,500032,E-192,LW-17125,5
408-1920840-4658738,08/23/2024 10:01:00 AM,08/27/2024 05:46:27 PM,Shipped,Partner Sale,Economy 10,B08KS2BPL8,Shipped,1,0.00,691531,E-155,AW-10840,7
403-2681319-9865154,08/23/2024 10:12:38 AM,08/29/2024 03:14:21 PM,Shipped,Partner Sale,Economy 10,B099NQQ79L,Shipped,1,6017.50,110017,E-269,LO-17170,5
406-9900096-2362750,08/23/2024 10:13:10 AM,08/31/2024 09:43:50 AM,Shipped - Delivered to Buyer,Partner Sale,Express 3,B09SDX82TS,Shipped,1,820038.95,700060,E-475,RB-19705,17
404-7203775-0981913,08/23/2024 10:15:38 AM,08/31/2024 09:34:08 AM,Shipped,Partner Sale,Express 3,B09B3GS5CM,Shipped,1,19306.55,403005,E-165,JS-15880,12
402-0423169-5327532,08/23/2024 10:15:43 AM,08/26/2024 10:21:48 AM,Shipped,Partner Sale,Express 3,B07T542CKK,Shipped,1,4370.30,400703,E-262,BG-11035,4
407-5896660-0946747,08/23/2024 10:17:30 AM,08/31/2024 04:55:27 PM,Shipped - Delivered to Buyer,Partner Sale,Economy 10,B091T32P4L,Shipped,1,37486.88,500084,E-093,CA-12265,12
406-2436537-7780340,08/23/2024 10:17:39 AM,08/25/2024 04:54:13 PM,Shipped,Partner Sale,Standard 7,B09B2FD7XV,Shipped,1,6390756.30,502032,E-163,MW-18235,19
405-9368312-9078761,08/23/2024 10:19:08 AM,08/26/2024 05:57:33 PM,Shipped - Delivered to Buyer,Partner Sale,Economy 10,B08B3YK5R3,Shipped,1,142711.13,380008,E-156,CR-12625,20
404-6216428-9643533,08/23/2024 10:22:54 AM,08/27/2024 06:41:35 PM,Shipped - Delivered to Buyer,Partner Sale,Express 3,B09RK9FZ47,Shipped,1,6005.64,416416,E-094,RH-19495,10
405-0163847-9096344,08/23/2024 10:23:06 AM,08/25/2024 09:03:15 AM,Shipped - Delivered to Buyer,Partner Sale,Standard 7,B081X18FL6,Shipped,1,27408.08,201002,E-282,CC-12430,22
408-6564135-4057126,08/23/2024 10:26:45 AM,08/31/2024 07:58:11 PM,Shipped,Partner Sale,Economy 10,B099S9MMY4,Shipped,1,57315.65,500037,E-567,BS-11590,22
408-5624225-7412360,08/23/2024 10:27:24 AM,08/27/2024 05:43:21 PM,Shipped,Partner Sale,Express 3,B09PN35VJ9,Shipped,1,0.00,400103,E-138,YC-21895,15
404-7531943-5537134,08/23/2024 10:32:21 AM,08/26/2024 03:08:24 PM,Shipped - Delivered to Buyer,Partner Sale,Express 3,B091Q8WX4W,Shipped,1,17699.10,500090,E-205,AT-10435,8
408-8815736-2010734,08/23/2024 10:35:52 AM,08/27/2024 01:45:00 PM,Shipped,Partner Sale,Express 3,B09SDY8DCT,Shipped,1,34294.33,670661,E-459,NM-18520,3
408-7223690-3306716,08/23/2024 10:36:35 AM,08/25/2024 10:42:46 AM,Shipped,Partner Sale,Economy 10,B09LM6C4WH,Shipped,1,44405.06,560100,E-336,RH-19600,12
408-3884762-7031551,08/23/2024 10:45:14 AM,08/25/2024 07:55:33 PM,Shipped - Delivered to Buyer,Partner Sale,Standard 7,B09SDX13G7,Shipped,1,10262.08,625020,E-350,SC-20020,23
405-9764769-7197117,08/23/2024 10:49:09 AM,08/27/2024 06:38:52 PM,Shipped,Partner Sale,Standard 7,B07V2NT194,Shipped,1,71019.69,560062,E-204,BN-11470,22
407-4029105-4760308,08/23/2024 10:51:00 AM,08/31/2024 05:40:53 PM,Shipped,Partner Sale,Express 3,B0983G9Z9T,Shipped,1,17861.76,226010,E-346,PC-19000,21
408-8732001-5841126,08/23/2024 10:56:44 AM,08/27/2024 10:26:49 AM,Shipped,Partner Sale,Standard 7,B08QGLG46Y,Shipped,1,24234.04,302021,E-268,DK-13375,6
403-6940178-9986703,08/23/2024 10:58:57 AM,08/27/2024 04:13:22 PM,Shipped,Partner Sale,Standard 7,B09NQ44RNV,Shipped,1,4317.64,243006,E-112,NC-18535,5
403-3857813-3916338,08/23/2024 11:02:06 AM,08/30/2024 11:55:43 AM,Shipped - Delivered to Buyer,Partner Sale,Same Day 0,B099NHFG2H,Shipped,1,91993331.54,110059,E-100,SC-20050,14
407-2916741-9611563,08/23/2024 11:12:44 AM,08/25/2024 06:41:14 PM,Shipped,Partner Sale,Standard 7,B09LD4D16J,Shipped,1,3422.89,560033,E-570,DN-13690,9
405-5225251-7534736,08/23/2024 11:15:54 AM,08/26/2024 01:16:29 PM,Shipped,Partner Sale,Express 3,B08W9MFDJD,Shipped,1,412744.95,191111,E-157,KM-16720,16
171-9225019-3853965,08/23/2024 11:31:26 AM,08/25/2024 09:58:56 AM,Shipped - Returned to Seller,Partner Sale,Economy 10,B0894Y3VBB,Shipped,1,4409.21,110065,E-255,DC-12850,10
171-6503429-1453125,08/23/2024 11:33:47 AM,08/31/2024 11:38:37 AM,Shipped,Partner Sale,Express 3,B08XVKLMZK,Shipped,1,3349.90,600100,E-053,JB-16045,9
171-3559626-6129929,08/23/2024 11:34:45 AM,08/26/2024 06:43:16 PM,Shipped,Partner Sale,Express 3,B09Y3G52V3,Shipped,1,14907.24,600024,E-355,NC-18415,1
408-0194436-6566775,08/23/2024 11:39:12 AM,08/31/2024 09:42:05 AM,Shipped,Partner Sale,Express 3,B09KXV6T8Q,Shipped,1,4022.77,500032,E-300,TG-21310,10
403-9962952-3413932,08/23/2024 11:43:45 AM,08/27/2024 09:49:12 AM,Shipped,Partner Sale,Standard 7,B08PVVKV32,Shipped,1,14223.90,560043,E-474,GP-14740,2
407-1377456-0988324,08/23/2024 11:46:38 AM,08/26/2024 02:03:08 PM,Shipped,Partner Sale,Same Day 0,B09M6S719P,Shipped,1,20863939.69,263139,E-260,AD-10180,19
171-3479227-3908361,08/23/2024 11:51:05 AM,08/31/2024 01:06:35 PM,Shipped - Delivered to Buyer,Partner Sale,Express 3,B08WPR5MCB,Shipped,1,458226.57,495450,E-006,EM-14065,17
403-3789264-3373113,08/23/2024 11:55:36 AM,08/27/2024 04:20:42 PM,Shipped - Delivered to Buyer,Partner Sale,Economy 10,B09LTZH194,Shipped,1,14155.51,411060,E-019,AF-10885,15
403-8825513-4244358,08/23/2024 12:03:09 PM,08/25/2024 02:27:15 PM,Shipped,Partner Sale,Standard 7,B08QMNQF45,Shipped,1,26117.47,122018,E-571,JW-15955,12
405-8004699-0000363,08/23/2024 12:14:41 PM,08/27/2024 04:22:07 PM,Shipped - Delivered to Buyer,Partner Sale,Standard 7,B08KRXV1QR,Shipped,1,2527.69,400037,E-206,JD-16060,10
406-7045982-9376356,08/23/2024 12:18:18 PM,08/31/2024 01:06:17 PM,Shipped,Partner Sale,Express 3,B09QJ48G25,Shipped,1,7064.72,500062,E-069,PO-18850,9
406-7010575-7160347,08/23/2024 12:18:19 PM,08/29/2024 03:34:52 PM,Shipped - Delivered to Buyer,Partner Sale,Economy 10,B09SDYL6L1,Shipped,1,10928.26,477557,E-294,MS-17365,23
406-6151320-6829958,08/23/2024 12:24:42 PM,08/27/2024 03:55:22 PM,Shipped,Partner Sale,Standard 7,B08ZHWGYF2,Shipped,1,3554.26,201306,E-039,RB-19465,9
407-4683912-3972337,08/23/2024 12:26:32 PM,08/27/2024 12:49:44 PM,Shipped - Delivered to Buyer,Partner Sale,Economy 10,B07861T529,Shipped,1,3982474.98,182312,E-192,JE-16165,19
402-4562011-9868358,08/23/2024 12:33:30 PM,08/27/2024 02:08:45 PM,Shipped,Partner Sale,Economy 10,B094FMCJQP,Shipped,1,3290.93,400058,E-046,BB-11545,5
404-9774816-1943560,08/23/2024 12:36:10 PM,08/25/2024 03:19:03 PM,Shipped - Delivered to Buyer,Partner Sale,Standard 7,B08N4H7B3Y,Shipped,1,532243.05,700099,E-112,FH-14350,16
171-0473548-8530711,08/23/2024 12:38:44 PM,08/27/2024 11:00:46 AM,Shipped - Delivered to Buyer,Partner Sale,Standard 7,B09SDXRYBG,Shipped,1,9535.96,600100,E-272,TB-21280,1
403-9988215-3426758,08/23/2024 12:39:44 PM,08/26/2024 01:34:48 PM,Shipped,Partner Sale,Same Day 0,B08YYTB4R3,Shipped,1,40939.75,411014,E-264,GG-14650,22
408-5810620-9987558,08/23/2024 12:40:01 PM,08/26/2024 04:04:53 PM,Shipped - Delivered to Buyer,Partner Sale,Economy 10,B09TY1Y3WZ,Shipped,1,5226.43,612002,E-195,EH-14005,10
404-2255414-0707519,08/23/2024 12:43:03 PM,08/27/2024 07:26:07 PM,Shipped,Partner Sale,Express 3,B09RKFZ1KH,Shipped,1,12545.96,452008,E-183,BD-11500,1
406-6588778-6399514,08/23/2024 12:43:05 PM,08/31/2024 05:48:55 PM,Shipped,Partner Sale,Express 3,B081WSCKPQ,Shipped,1,24234.04,500049,E-069,DK-13375,6
171-0436547-0961152,08/23/2024 12:43:18 PM,08/27/2024 03:02:25 PM,Shipped,Partner Sale,Economy 10,B08XVR446F,Shipped,1,11812.39,638301,E-204,SC-20020,21
406-9213513-4800327,08/23/2024 12:43:52 PM,08/25/2024 11:22:18 AM,Shipped - Delivered to Buyer,Partner Sale,Economy 10,B09832FGG4,Shipped,1,8647.61,641654,E-167,JM-15265,4
402-1135939-9035546,08/23/2024 12:46:51 PM,08/27/2024 10:14:54 AM,Shipped,Partner Sale,Standard 7,B099FC7FSQ,Shipped,1,72704.89,600069,E-277,RH-19555,20
171-5696671-5675553,08/23/2024 12:48:11 PM,08/27/2024 09:32:56 AM,Shipped,Partner Sale,Standard 7,B0982ZJ666,Shipped,1,5429.91,600106,E-193,AC-10660,9
406-0280954-0864350,08/23/2024 12:51:23 PM,08/31/2024 05:09:57 PM,Shipped - Delivered to Buyer,Partner Sale,Express 3,B09K39CKVP,Shipped,1,24770.21,410206,E-056,RB-19795,21
402-1214536-5534757,08/23/2024 12:52:57 PM,08/27/2024 02:10:54 PM,Shipped,Partner Sale,Economy 10,B0B3JK47SH,Shipped,1,8799037.63,110030,E-161,MF-18250,19
408-6643543-1428305,08/23/2024 12:55:40 PM,08/26/2024 06:22:31 PM,Shipped,Partner Sale,Economy 10,B09Y3215FW,Shipped,1,6273279.16,411004,E-165,DH-13075,19
403-7471405-9865169,08/23/2024 12:55:41 PM,08/27/2024 11:01:59 AM,Shipped,Partner Sale,Express 3,B0982Z3KRC,Shipped,1,6021.07,560017,E-075,HE-14800,9
405-1371801-5375515,08/23/2024 01:00:21 PM,08/31/2024 04:07:33 PM,Shipped,Partner Sale,Express 3,B09SDYNSM7,Shipped,1,994166.92,400053,E-247,NR-18550,18
171-4087298-3807569,08/23/2024 01:07:37 PM,08/25/2024 02:50:57 PM,Shipped - Delivered to Buyer,Partner Sale,Standard 7,B08YZ3NKT8,Shipped,1,7072.90,201304,E-251,JG-15310,23
408-5265119-7496357,08/23/2024 01:09:35 PM,08/27/2024 02:13:29 PM,Shipped,Partner Sale,Economy 10,B0894X27FC,Shipped,1,42272.91,400101,E-051,LW-17215,6
171-1318595-5684321,08/23/2024 01:16:39 PM,08/26/2024 03:01:11 PM,Shipped,Partner Sale,Economy 10,B09NQ54RRT,Shipped,1,7380.69,603109,E-249,GZ-14470,4
407-8583261-2097155,08/23/2024 01:29:52 PM,08/26/2024 10:59:47 AM,Shipped,Partner Sale,Economy 10,B082W7MZVQ,Shipped,1,13458.96,560084,E-477,MN-17935,21
406-4851298-0388339,08/23/2024 01:31:54 PM,08/27/2024 03:09:05 PM,Shipped - Delivered to Buyer,Partner Sale,Standard 7,B09RKF9RSW,Shipped,1,58732.62,638452,E-112,MS-17830,6
406-0419880-0482752,08/23/2024 01:35:11 PM,08/27/2024 03:02:36 PM,Shipped,Partner Sale,Standard 7,B085GBVTPS,Shipped,1,3161.20,524004,E-100,CK-12205,10
404-9628852-2897944,08/23/2024 01:36:32 PM,08/29/2024 07:03:18 PM,Shipped,Partner Sale,Economy 10,B099NL77RN,Shipped,1,50416765.79,110019,E-256,LH-16900,14
404-9318986-8156310,08/23/2024 01:42:06 PM,08/25/2024 01:20:28 PM,Shipped - Delivered to Buyer,Partner Sale,Standard 7,B0894Y4PNG,Shipped,1,59987.51,444001,E-072,FM-14215,22
404-7247397-7187522,08/23/2024 01:46:08 PM,08/27/2024 12:53:18 PM,Shipped,Partner Sale,Express 3,B0983F3BLZ,Shipped,1,86975.30,560062,E-153,BS-11755,6
405-2949685-4230734,08/23/2024 01:49:12 PM,08/27/2024 10:47:24 AM,Shipped - Delivered to Buyer,Partner Sale,Standard 7,B09TH6SLT5,Shipped,1,724319.74,380015,E-110,MK-17905,16
171-4869126-2501966,08/23/2024 01:49:21 PM,08/30/2024 07:41:13 PM,Shipped,Partner Sale,Same Day 0,B0894WL9SH,Shipped,1,9623.96,401107,E-072,CD-12280,4
408-9244500-8862753,08/23/2024 01:52:32 PM,08/27/2024 02:33:18 PM,Shipped,Partner Sale,Economy 10,B098315N2Z,Shipped,1,9233703.04,364060,E-169,AB-10165,19
171-2619138-6966751,08/23/2024 01:52:39 PM,08/27/2024 04:22:47 PM,Shipped,Partner Sale,Standard 7,B08XQ8R6GW,Shipped,1,108844962.85,110059,E-345,SC-20305,14
407-4463911-4824356,08/23/2024 01:55:40 PM,08/26/2024 04:02:20 PM,Shipped,Partner Sale,Economy 10,B09RKDYFFP,Shipped,1,51859.53,515671,E-239,FH-14365,12
171-3382142-7417127,08/23/2024 01:59:23 PM,08/27/2024 04:45:14 PM,Shipped,Partner Sale,Standard 7,B099NL77RF,Shipped,1,1022403.44,560005,E-354,JM-15655,13
402-4946518-4709121,08/23/2024 01:59:40 PM,08/29/2024 06:50:45 PM,Shipped,Partner Sale,Economy 10,B09RN5P9VK,Shipped,1,3636.33,560037,E-482,MC-17590,10
404-4363500-1365143,08/23/2024 02:00:23 PM,08/31/2024 05:56:22 PM,Shipped - Delivered to Buyer,Partner Sale,Express 3,B09TH7MBHL,Shipped,1,30154.92,670325,E-261,MM-17920,15
406-5030623-1515523,08/23/2024 02:03:10 PM,08/27/2024 12:51:24 PM,Shipped,Partner Sale,Economy 10,B08B3YPD63,Shipped,1,953947.78,202001,E-045,ML-17755,18
406-1754170-2022702,08/23/2024 02:03:14 PM,08/29/2024 06:50:33 PM,Shipped,Partner Sale,Economy 10,B0922TGHSL,Shipped,1,3229.73,560067,E-348,DF-13135,5
407-0159064-7976358,08/23/2024 02:04:35 PM,08/25/2024 11:00:17 AM,Shipped,Partner Sale,Economy 10,B09NQ44RNV,Shipped,1,100802.63,713203,E-040,DM-13525,20
407-5519121-6837963,08/23/2024 02:06:52 PM,08/31/2024 01:36:44 PM,Shipped - Delivered to Buyer,Partner Sale,Economy 10,B09TH6N96L,Shipped,1,13498123.15,575008,E-012,NC-18340,19
408-5499518-6761966,08/23/2024 02:10:40 PM,08/27/2024 09:02:01 AM,Shipped,Partner Sale,Express 3,B08YYSV9KT,Shipped,1,16736.97,400003,E-056,SV-20935,15
408-1326995-0227542,08/23/2024 02:11:44 PM,08/26/2024 07:30:33 PM,Shipped - Returned to Seller,Partner Sale,Same Day 0,B0922TCTTB,Shipped,1,37324.03,144205,E-459,CS-11950,11
403-6238352-0293907,08/23/2024 02:21:30 PM,08/27/2024 12:39:03 PM,Shipped,Partner Sale,Economy 10,B081X4S825,Shipped,1,3202.54,224123,E-183,PO-18850,5
404-5974747-6256328,08/23/2024 02:24:39 PM,08/26/2024 01:12:41 PM,Shipped,Partner Sale,Economy 10,B08V1PFK7X,Shipped,1,8376.92,333031,E-198,GT-14710,23
171-6772011-9991544,08/23/2024 02:27:00 PM,08/29/2024 06:11:16 PM,Shipped - Returned to Seller,Partner Sale,Economy 10,B07S8VQ9Y4,Shipped,1,11382.84,700157,E-347,RD-19720,21
402-5650288-2504369,08/23/2024 02:31:28 PM,08/27/2024 01:06:04 PM,Shipped,Partner Sale,Standard 7,B082Z3MRPB,Shipped,1,27955.79,686632,E-477,JD-16150,3
404-2097865-8772364,08/23/2024 02:40:18 PM,08/26/2024 12:35:04 PM,Shipped,Partner Sale,Economy 10,B08QGQKRFY,Shipped,1,38372.35,110059,E-103,KD-16615,21
407-1447758-3870765,08/23/2024 02:46:26 PM,08/27/2024 06:35:46 PM,Shipped,Partner Sale,Standard 7,B08V1FR2M9,Shipped,1,66983.00,600073,E-554,SG-20890,12
407-0083248-1248364,08/23/2024 02:49:10 PM,08/29/2024 04:22:31 PM,Shipped - Delivered to Buyer,Partner Sale,Economy 10,B09HMVWDN3,Shipped,1,43008.28,400059,E-086,GP-14740,22
406-6936774-7141908,08/23/2024 02:51:29 PM,08/31/2024 07:38:36 PM,Shipped - Delivered to Buyer,Partner Sale,Express 3,B09LM714QX,Shipped,1,92269587.79,201306,E-568,AH-10075,14
402-7572338-0769149,08/23/2024 02:53:21 PM,08/31/2024 01:58:52 PM,Shipped - Delivered to Buyer,Partner Sale,Economy 10,B09SDXYWYN,Shipped,1,25105.46,400055,E-194,GZ-14470,15
407-5879971-8153902,08/23/2024 02:53:24 PM,08/27/2024 03:34:30 PM,Shipped,Partner Sale,Economy 10,B08XVM3MJS,Shipped,1,39474.54,400607,E-176,XP-21865,22
407-2195909-0087524,08/23/2024 02:54:03 PM,08/31/2024 07:11:26 PM,Shipped - Delivered to Buyer,Partner Sale,Economy 10,B071VG5FH4,Shipped,1,13458.96,140301,E-196,BE-11455,21
171-5572855-0065916,08/23/2024 02:57:19 PM,08/26/2024 05:04:31 PM,Shipped,Partner Sale,Same Day 0,B082W8DNQX,Shipped,1,5643.73,403724,E-088,JP-15520,1
404-3440380-3660341,08/23/2024 03:13:24 PM,08/25/2024 01:02:37 PM,Shipped,Partner Sale,Economy 10,B08XQ8R6GW,Shipped,1,141271.65,410209,E-036,CK-12205,7
405-9056059-1109963,08/23/2024 03:16:42 PM,08/25/2024 12:09:06 PM,Shipped,Partner Sale,Standard 7,B0B3X1742L,Shipped,1,5074.39,160002,E-197,BN-11470,10
402-2029862-0796347,08/23/2024 03:17:17 PM,08/31/2024 04:24:31 PM,Shipped,Partner Sale,Economy 10,B08RP3TP66,Shipped,1,63106.12,110074,E-157,JL-15835,7
407-8631006-5183553,08/23/2024 03:21:00 PM,08/27/2024 03:04:29 PM,Shipped - Delivered to Buyer,Partner Sale,Standard 7,B09G2STB6H,Shipped,1,92389.19,390002,E-178,DL-13315,20
404-1317812-8470749,08/23/2024 03:21:49 PM,08/27/2024 05:33:40 PM,Shipped,Partner Sale,Economy 10,B08CMRV8D1,Shipped,1,1891301.54,572101,E-294,TC-21535,13
404-1079228-1445152,08/23/2024 03:22:54 PM,08/30/2024 01:05:07 PM,Shipped,Partner Sale,Same Day 0,B09K3T5QR5,Shipped,1,2912.01,574111,E-055,LS-17230,9
407-7100580-4526731,08/23/2024 03:24:01 PM,08/26/2024 05:26:01 PM,Shipped - Delivered to Buyer,Partner Sale,Economy 10,B08CMRGFFJ,Shipped,1,12460.00,412307,E-170,JL-15175,4
408-6986984-3096315,08/23/2024 03:36:50 PM,08/29/2024 06:00:21 PM,Shipped,Partner Sale,Economy 10,B09KXQJYNP,Shipped,1,14893.07,324001,E-558,RB-19645,15
406-3899329-1201102,08/23/2024 03:43:13 PM,08/25/2024 12:47:12 PM,Shipped,Partner Sale,Economy 10,B07FVTH8JZ,Shipped,1,952891.59,444001,E-067,RB-19645,13
402-2262572-0675559,08/23/2024 03:48:38 PM,08/30/2024 11:02:03 AM,Shipped,Partner Sale,Same Day 0,B08P1DCQKH,Shipped,1,418609.89,284003,E-246,AO-10810,16
171-6327388-4761154,08/23/2024 03:53:34 PM,08/27/2024 09:18:43 AM,Shipped,Partner Sale,Standard 7,B08XQ8MCKP,Shipped,1,5751.03,400702,E-568,PN-18775,9
406-1138849-0069160,08/23/2024 04:02:32 PM,08/31/2024 02:19:00 PM,Pending - Waiting for Pick Up,Partner Sale,Express 3,B08TZTH235,Unshipped,1,9198459.90,781028,E-058,MN-17935,19
402-5524083-0349114,08/23/2024 04:02:52 PM,08/25/2024 03:43:00 PM,Shipped,Partner Sale,Economy 10,B07WV4M3RF,Shipped,1,275652.05,493445,E-152,PL-18925,16
406-1999739-1817926,08/23/2024 04:08:03 PM,08/27/2024 04:49:50 PM,Shipped,Partner Sale,Express 3,B09KXVCT3B,Shipped,1,147155.97,600032,E-099,KA-16525,20
404-4299367-7397164,08/23/2024 04:09:24 PM,08/26/2024 07:06:50 PM,Shipped,Partner Sale,Express 3,B09K3QJWWT,Shipped,1,105723.71,577135,E-294,BW-11065,20
405-2997641-0270704,08/23/2024 04:11:20 PM,08/27/2024 09:36:11 AM,Shipped - Delivered to Buyer,Partner Sale,Standard 7,B09Q3HSGH3,Shipped,1,402481.31,400002,E-158,MH-18115,16
171-2538336-7129125,08/23/2024 04:12:41 PM,08/30/2024 04:54:20 PM,Shipped - Delivered to Buyer,Partner Sale,Same Day 0,B08YYYDN9R,Shipped,1,26761.02,600041,E-190,LO-17170,12
407-0011598-7844359,08/23/2024 04:12:48 PM,08/26/2024 10:39:51 AM,Shipped,Partner Sale,Express 3,B08QGJR8RG,Shipped,1,193241247.49,180004,E-257,LE-16810,14
404-5584249-2975568,08/23/2024 04:13:16 PM,08/29/2024 02:46:47 PM,Shipped,Partner Sale,Economy 10,B09RKBZ7WL,Shipped,1,874766.34,577102,E-259,DW-13480,18
408-6518242-1276361,08/23/2024 04:36:33 PM,08/30/2024 10:05:20 AM,Shipped,Partner Sale,Same Day 0,B08XNDL1DL,Shipped,1,14427.20,400606,E-336,BP-11095,1
405-3452325-4315518,08/23/2024 04:37:32 PM,08/26/2024 06:46:42 PM,Shipped,Partner Sale,Same Day 0,B07R41RZV7,Shipped,1,79213.41,502291,E-558,MF-18250,20
408-9332797-0251537,08/23/2024 04:39:50 PM,08/30/2024 10:14:01 AM,Shipped,Partner Sale,Same Day 0,B09831T4CQ,Shipped,1,9480405.03,201009,E-354,HA-14920,19
404-9779420-9157938,08/23/2024 04:50:27 PM,08/27/2024 09:53:01 AM,Shipped - Delivered to Buyer,Partner Sale,Economy 10,B091Q97C9S,Shipped,1,19392.55,400606,E-553,JF-15415,11
407-6533903-4965123,08/23/2024 04:52:42 PM,08/29/2024 07:32:25 PM,Shipped - Delivered to Buyer,Partner Sale,Economy 10,B09QJ549GK,Shipped,1,11983.45,533004,E-148,BT-11485,4
402-4328882-2099562,08/23/2024 05:04:10 PM,08/31/2024 03:56:34 PM,Shipped,Partner Sale,Express 3,B09RSX8B8D,Shipped,1,10479.27,483501,E-040,DH-13075,2
171-9170944-1239520,08/23/2024 05:05:54 PM,08/27/2024 01:39:39 PM,Shipped,Partner Sale,Standard 7,B099NP3QRK,Shipped,1,4417140.39,562107,E-283,AF-10870,19
402-0121826-9139510,08/23/2024 05:06:30 PM,08/29/2024 11:53:00 AM,Shipped,Partner Sale,Economy 10,B08TZSRZ8B,Shipped,1,490364.63,401303,E-343,CC-12370,17
