order_id,order_date,ship_date,status,sales_channel,ship_mode,product_uin,shipment_status,qty,amount,ship_postal_code,emp_code,customer_id
407-5002466-9964311,7/8/2025,7/14/2025,Cancelled,Store Sale,Express 3,B09RKCCSKL,Cancelled,1,"4,585.20",180011,E-040,TP-21130
171-0183802-7189963,6/25/2025,7/1/2025,Cancelled,BOPIS,Pickup,B099FDH3P2,,1,"4,583.90",500052,E-257,CM-12190
402-1016194-6469150,5/7/2025,5/13/2025,Cancelled,Partner Sale,Standard 7,B09438FK2J,Unshipped,1,"4,579.00",516360,E-039,DK-13150
171-4109477-3767527,4/17/2025,4/21/2025,Cancelled,Store Sale,Standard 7,B09RPMG3DD,Cancelled,1,"4,576.80",302012,E-197,RA-19915
405-0402832-0464316,4/2/2025,4/6/2025,Cancelled,Partner Sale,Economy 10,B099NMQR6C,,1,"4,575.30",110024,E-298,EP-13915
406-9484219-5085950,3/23/2025,3/27/2025,Cancelled,Partner Sale,Express 3,B09K3BS8T2,,1,"4,574.30",124001,E-564,TT-21460
407-7196884-0651549,3/3/2025,3/6/2025,Cancelled,Ecomm,Same Day 0,B08QGMZQ2B,Cancelled,1,"4,572.20",194101,E-112,HR-14770
404-0336550-6182754,2/22/2025,2/27/2025,Cancelled,Store Sale,Standard 7,B09YYKD8P1,,1,"4,571.50",500013,E-354,AI-10855
406-1743525-0984309,2/6/2025,2/10/2025,Cancelled,BOPIS,Pickup,B09QJNJJ56,Cancelled,1,"4,569.80",231216,E-047,AT-10735
402-2976523-3881158,12/26/2024,1/1/2025,Cancelled,Store Sale,Economy 10,B09438FK2J,Unshipped,1,"4,565.80",516360,E-475,KM-16660
403-6373266-1213913,11/20/2024,11/25/2024,Cancelled,Partner Sale,Same Day 0,B08XNJG8B1,Unshipped,1,"4,562.10",202001,E-275,DB-13060
402-1259650-8776360,8/30/2024,9/3/2024,Cancelled,Store Sale,Express 3,B08QGJNXB7,Cancelled,1,"4,553.80",400058,E-246,NB-18655
404-7721137-7327520,8/2/2024,8/9/2024,Cancelled,BOPIS,Pickup,B07BL222Q1,Cancelled,1,"4,551.30",403802,E-300,AW-10840
404-9235971-5870752,5/31/2024,6/6/2024,Cancelled,Partner Sale,Express 3,B09NDL8QHB,Unshipped,1,"4,544.90",670001,E-269,HF-14995
402-9681747-3496365,4/13/2024,4/19/2024,Cancelled,Ecomm,Economy 10,B07RPVC66L,,1,"4,540.10",411001,E-061,RD-19720
407-6116440-4165943,3/4/2024,3/7/2024,Cancelled,Ecomm,Economy 10,B08YYSX188,,1,"4,535.80",411039,E-295,AS-10225
405-8253410-8101951,1/23/2024,1/27/2024,Cancelled,BOPIS,Pickup,B09K3P2BCG,,1,"4,531.80",411033,E-170,MJ-17740
403-7605752-3675528,12/30/2023,1/3/2024,Cancelled,BOPIS,Pickup,B09RKB4VDD,,1,"4,529.40",577201,E-553,SH-20395
406-7982896-8053119,12/4/2023,12/10/2023,Cancelled,BOPIS,Pickup,B0965L35QV,Cancelled,1,"4,527.00",143521,E-557,BH-11710
405-4047270-5955547,7/15/2023,7/23/2023,Cancelled,Partner Sale,Express 3,B09K3V84KC,,1,"4,513.00",411033,E-476,CS-12250
171-2213819-3717947,6/12/2023,6/16/2023,Cancelled,Partner Sale,Same Day 0,B08RYPBDD4,,1,"4,509.30",500045,E-079,CS-12460
403-6540439-5965964,5/20/2023,5/26/2023,Cancelled,Partner Sale,Economy 10,B09K3Y8MSH,Cancelled,1,"4,507.20",695014,E-002,ND-18370
402-5194185-2554707,5/8/2023,5/16/2023,Cancelled,Partner Sale,Economy 10,B09K3WHHR1,Cancelled,1,"4,506.20",411028,E-072,MC-17575
402-3227170-1027509,3/21/2023,3/24/2023,Cancelled,Partner Sale,Standard 7,B09RMWR69M,Unshipped,1,"4,500.90",413102,E-474,LC-16870
407-4348459-1436312,10/28/2025,11/5/2025,Cancelled,Store Sale,Standard 7,B08QGLPKNK,Cancelled,1,"4,596.60",400092,E-299,AS-10285
402-4587917-9909966,9/8/2025,9/13/2025,Cancelled,BOPIS,Pickup,B09RMWR69M,Unshipped,1,"4,591.30",413102,E-238,RS-19870
403-1495258-8813136,8/13/2022,8/19/2022,Cancelled,Partner Sale,Economy 10,B09K3Y42F5,Unshipped,1,"4,479.20",500043,E-477,RB-19435
406-8993716-3257121,5/27/2022,5/31/2022,Cancelled,Store Sale,Standard 7,B09NDKN86H,Cancelled,1,"4,471.20",560032,E-260,SU-20665
402-7881728-2403523,5/14/2022,5/20/2022,Cancelled,Ecomm,Standard 7,B097ZZHBTC,Unshipped,1,"4,470.10",560062,E-151,JE-16165
404-6533152-0865927,8/17/2025,8/21/2025,Cancelled,Partner Sale,Economy 10,B0894XGJ83,,1,"4,589.00",221101,E-481,AH-10585
406-8750261-7499519,8/14/2025,8/16/2025,Cancelled,Store Sale,Economy 10,B09K3T6ZDM,Unshipped,1,"4,588.50",221003,E-291,RD-19720
171-6841710-1676349,8/12/2025,8/17/2025,Cancelled,Store Sale,Express 3,B09SDZ9BRQ,Unshipped,1,"4,588.60",411027,E-047,KH-16510
402-9330292-1026754,8/8/2025,8/12/2025,Cancelled,Partner Sale,Economy 10,B0822V61TT,Unshipped,1,"4,588.10",678013,E-338,DM-13345
404-9905595-2467568,7/24/2025,7/27/2025,Cancelled,Partner Sale,Economy 10,B09SDXSQ33,,1,"4,586.50",682023,E-476,AG-10525
403-1223458-7322743,7/12/2025,7/15/2025,Cancelled,BOPIS,Pickup,B07R41RZV7,Cancelled,1,"4,585.30",574241,E-018,NB-18580
407-3181247-1242761,6/30/2025,7/8/2025,Cancelled,Partner Sale,Same Day 0,B08WQ1W4JV,Cancelled,1,"4,584.60",741222,E-356,MC-17845
407-8907872-1967537,4/17/2025,4/24/2025,Cancelled,BOPIS,Pickup,B09TH73PT5,,1,"4,577.10",700065,E-003,TC-21535
404-2748789-5753956,4/7/2025,4/10/2025,Cancelled,Ecomm,Express 3,B09Y3GFHGG,,1,"4,575.70",110092,E-357,KB-16240
403-0085128-3289923,2/12/2025,2/15/2025,Cancelled,Store Sale,Economy 10,B099NPPRKB,Unshipped,1,"4,570.30",413006,E-248,JL-15175
407-3795297-1917927,11/26/2024,2/10/2025,Cancelled,Store Sale,Express 3,B09G2RQSRZ,Unshipped,1,"4,569.80",201001,E-018,TP-21130
405-8253192-2896366,8/23/2024,8/29/2024,Cancelled,Partner Sale,Economy 10,B09SDYFHV5,,1,"4,553.30",110085,E-157,RB-19465
171-7584019-6325100,5/31/2024,6/13/2024,Cancelled,Partner Sale,Express 3,B09YNZSY8T,,1,"4,545.60",401107,E-003,AH-10030
404-7205917-9466710,4/29/2024,5/7/2024,Cancelled,Ecomm,Standard 7,B091Y8JJF9,Cancelled,1,"4,541.90",122006,E-190,LC-17140
402-6682480-8100319,1/15/2024,1/18/2024,Cancelled,Partner Sale,Standard 7,B0983CWQDP,Cancelled,1,"4,530.90",173001,E-066,KM-16660
406-7086810-3136309,11/25/2023,11/28/2023,Cancelled,Partner Sale,Same Day 0,B09TH6N96L,,1,"4,525.80",609111,E-464,DB-13060
404-6431152-2470763,8/15/2023,8/18/2023,Cancelled,Store Sale,Same Day 0,B08PCVMF6R,Unshipped,1,"4,515.60",110053,E-479,RS-19870
403-4246306-0569154,8/5/2023,8/10/2023,Cancelled,Store Sale,Economy 10,B081WZDHB3,,1,"4,514.80",632004,E-166,NB-18655
171-3506935-6665909,7/4/2023,7/8/2023,Cancelled,BOPIS,Pickup,B099FDNFFV,Unshipped,1,"4,511.50",500003,E-194,LS-16975
405-6326797-1737944,6/12/2023,6/20/2023,Cancelled,Ecomm,Same Day 0,B09RKD2Z9T,,1,"4,509.70",700068,E-352,CC-12220
403-3833843-1893919,5/20/2023,5/25/2023,Cancelled,Ecomm,Economy 10,B085HMZBP2,Cancelled,1,"4,507.10",516434,E-049,SU-20665
405-1297932-9086755,3/9/2023,3/13/2023,Cancelled,Ecomm,Standard 7,B08B3Z1D82,Cancelled,1,"4,499.80",242221,E-007,AH-10585
405-0218509-9005915,2/1/2023,2/6/2023,Cancelled,BOPIS,Pickup,B08QGL2FCR,Cancelled,1,"4,496.30",788005,E-190,DB-12910
407-9714043-6839511,12/27/2025,12/29/2025,Cancelled,Store Sale,Economy 10,B08QGL2FCR,Unshipped,1,"4,602.00",788005,E-203,LW-17215
405-7969447-0918763,10/28/2025,10/31/2025,Cancelled,Partner Sale,Same Day 0,B0B3N85BV3,,1,"4,596.10",402301,E-340,DM-13345
404-3627881-8465143,6/9/2022,6/12/2022,Cancelled,Store Sale,Express 3,B0894X711G,Unshipped,1,"4,472.40",122001,E-184,MC-17845
405-8906602-9275511,8/17/2025,8/21/2025,Cancelled,Partner Sale,Express 3,B09RKD2Z9T,Cancelled,1,"4,589.00",700068,E-238,KH-16360
407-5419123-7209135,8/15/2025,8/21/2025,Cancelled,BOPIS,Pickup,B09QJNJJ56,Unshipped,1,"4,589.00",110030,E-242,JG-15310
407-2993059-7848358,8/14/2025,8/22/2025,Cancelled,BOPIS,Pickup,B09SDY51NS,Unshipped,1,"4,589.10",403602,E-572,LO-17170
171-5577152-9815546,8/13/2025,10/28/2025,Cancelled,Partner Sale,Economy 10,B09BQFDPV6,Unshipped,1,"4,595.80",500018,E-478,CS-12400
404-2824455-8855515,8/9/2025,8/14/2025,Cancelled,Partner Sale,Economy 10,B08XVQM1LP,,1,"4,588.30",522020,E-111,TC-21535
404-6570959-0950764,8/1/2025,8/8/2025,Cancelled,Store Sale,Economy 10,B08XNJG8B1,Cancelled,1,"4,587.70",208012,E-205,MH-18115
402-2326423-3556356,7/28/2025,7/31/2025,Cancelled,Store Sale,Standard 7,B08B3Z2YY3,,1,"4,586.90",110041,E-163,GD-14590
171-0508100-7501165,7/26/2025,7/30/2025,Cancelled,Store Sale,Standard 7,B09SDXG1CP,,1,"4,586.80",122505,E-165,GA-14725
403-2061707-7873103,7/22/2025,7/30/2025,Cancelled,Store Sale,Same Day 0,B08B3YBBPT,,1,"4,586.80",400028,E-198,RF-19840
408-4679810-7833906,7/16/2025,7/20/2025,Cancelled,BOPIS,Pickup,B097ZZHBTC,Unshipped,1,"4,585.80",600043,E-555,HG-15025
171-5177352-1643539,7/8/2025,7/11/2025,Cancelled,Partner Sale,Standard 7,B099FC6GFT,Cancelled,1,"4,584.90",671315,E-040,JL-15175
402-8120853-2845161,6/25/2025,7/1/2025,Cancelled,BOPIS,Pickup,B09K3XZC3J,Cancelled,1,"4,583.90",421202,E-082,MM-17920
402-4934544-9554768,6/22/2025,6/30/2025,Cancelled,Partner Sale,Standard 7,B08HK1DGRW,,1,"4,583.80",421202,E-482,DK-12985
171-7709062-2982768,6/1/2025,6/7/2025,Cancelled,Partner Sale,Economy 10,B099NQYWRH,Unshipped,1,"4,581.50",491001,E-055,JP-15520
406-8631315-3478766,11/8/2024,1/23/2025,Cancelled,Ecomm,Express 3,B08B3XTZKP,Unshipped,1,"4,568.00",582114,E-036,AR-10510
406-6106912-7853141,11/1/2024,11/5/2024,Cancelled,BOPIS,Pickup,B09KXSLXWG,,1,"4,560.10",582114,E-181,RD-19810
404-7249232-3341146,9/27/2024,9/30/2024,Cancelled,Store Sale,Economy 10,B09NQ51MPV,Unshipped,1,"4,556.50",500050,E-166,MP-18175
404-1646839-4557956,9/20/2024,9/22/2024,Cancelled,Store Sale,Economy 10,B07WS16S4C,,1,"4,555.70",636005,E-140,GM-14455
403-9509644-0174712,8/30/2024,9/6/2024,Cancelled,BOPIS,Pickup,B09QJ4PXZ3,,1,"4,554.10",580023,E-479,LC-16885
402-0039126-5921159,5/23/2024,5/26/2024,Cancelled,BOPIS,Pickup,B09XKC6FSQ,,1,"4,543.80",122011,E-101,NB-18655
408-5831249-5776301,12/30/2023,1/6/2024,Cancelled,Store Sale,Same Day 0,B08QGMDXWB,,1,"4,529.70",411027,E-283,RD-19720
408-0651715-5922760,9/23/2023,9/27/2023,Cancelled,BOPIS,Pickup,B09K3CNYF5,,1,"4,519.60",400615,E-108,FP-14320
405-3757559-4843563,6/1/2023,6/5/2023,Cancelled,Ecomm,Same Day 0,B09RKDYDPJ,Cancelled,1,"4,508.20",679554,E-300,AB-10165
405-4484081-4134732,5/8/2023,5/16/2023,Cancelled,Ecomm,Economy 10,B09RKDYDPJ,Cancelled,1,"4,506.20",679554,E-196,PB-18805
407-5262716-2185945,4/2/2023,4/6/2023,Cancelled,Store Sale,Same Day 0,B09TH3H2DP,,1,"4,502.20",695043,E-156,MS-17980
405-8574873-2852304,3/21/2023,3/25/2023,Cancelled,Store Sale,Economy 10,B09RKDYDPJ,Cancelled,1,"4,501.00",679554,E-061,CB-12415
171-6067348-4169157,10/4/2025,10/8/2025,Cancelled,Ecomm,Express 3,B09XKC6FSQ,Unshipped,1,"4,593.80",122011,E-555,VW-21775
403-2111453-8144353,8/13/2022,8/21/2022,Cancelled,Partner Sale,Standard 7,B09K3LRR2T,Unshipped,1,"4,479.40",560066,E-086,AM-10360
403-1719786-3813111,7/31/2022,8/4/2022,Cancelled,BOPIS,Pickup,B09RKD2Z9T,Unshipped,1,"4,477.70",560066,E-274,GW-14605
403-4214616-2545945,5/27/2022,6/2/2022,Cancelled,Store Sale,Same Day 0,B09TZVXQ1J,Cancelled,1,"4,471.40",721607,E-089,BG-11035
403-2918243-3747525,8/17/2025,8/22/2025,Cancelled,Ecomm,Same Day 0,B099NPPRKB,Unshipped,1,"4,589.10",413006,E-571,KM-16720
403-3805723-4783556,8/17/2025,8/30/2025,Cancelled,Store Sale,Standard 7,B07P5RYJ5T,Unshipped,1,"4,589.90",679338,E-035,JH-15985
406-0511013-8288331,8/11/2025,8/19/2025,Cancelled,Partner Sale,Express 3,B09Y282Q7Y,,1,"4,588.80",110032,E-105,SC-20305
406-4515935-9817125,8/6/2025,8/11/2025,Cancelled,BOPIS,Pickup,B09Y282Q7Y,,1,"4,588.00",110032,E-295,SC-20380
408-5705675-1458762,7/2/2025,7/5/2025,Cancelled,BOPIS,Pickup,B08MYWM9D2,,1,"4,584.30",271002,E-273,GT-14755
407-4084758-1583551,6/30/2025,7/3/2025,Cancelled,Ecomm,Express 3,B09K3LRS3Z,Unshipped,1,"4,584.10",506002,E-015,FG-14260
403-3417050-4693135,6/25/2025,7/8/2025,Cancelled,Partner Sale,Economy 10,B0B3JGY1ZY,Cancelled,1,"4,584.60",500049,E-291,SZ-20035
407-5873008-6490707,6/22/2025,6/24/2025,Cancelled,Partner Sale,Economy 10,B08MYT94FH,Unshipped,1,"4,583.20",629154,E-172,BD-11500
407-5229520-4857158,6/6/2025,6/15/2025,Cancelled,BOPIS,Pickup,B09SDZ64HF,Cancelled,1,"4,582.30",411048,E-015,RO-19780
171-6996567-3063502,2/17/2025,2/21/2025,Cancelled,Partner Sale,Economy 10,B0894YB3B1,Unshipped,1,"4,570.90",208027,E-242,CC-12475
171-4182923-3848318,1/1/2025,1/6/2025,Cancelled,Partner Sale,Economy 10,B09K3LJWBB,,1,"4,566.30",700015,E-057,KH-16330
408-0793851-8329947,12/8/2024,12/14/2024,Cancelled,Ecomm,Standard 7,B09SDXFFQ1,,1,"4,564.00",194101,E-290,AB-10150
408-6447781-6614725,12/2/2024,12/10/2024,Cancelled,Ecomm,Express 3,B09SDXFFQ1,,1,"4,563.60",673017,E-200,AF-10870
408-0932222-6573147,11/14/2024,11/18/2024,Cancelled,BOPIS,Pickup,B09TH586J3,,1,"4,561.40",401107,E-017,MC-18100
405-6703800-4149135,10/25/2024,11/2/2024,Cancelled,Partner Sale,Express 3,B09NDKDH96,,1,"4,559.80",412105,E-259,DD-13570
405-8671478-1909920,10/18/2024,1/2/2025,Cancelled,Store Sale,Standard 7,B09NDKDH96,,1,"4,565.90",412105,E-094,NC-18415
404-9830699-4174724,9/6/2024,9/9/2024,Cancelled,BOPIS,Pickup,B07R487XRD,Unshipped,1,"4,554.40",411018,E-050,JS-15685
408-2536929-0912331,8/9/2024,8/16/2024,Cancelled,Store Sale,Economy 10,B09K3S4P57,Cancelled,1,"4,552.00",700037,E-092,HL-15040
403-9976964-7534767,7/26/2024,7/29/2024,Cancelled,Partner Sale,Same Day 0,B0894XSQ2J,,1,"4,550.20",411041,E-482,CK-12595
407-2464858-1948356,5/23/2024,5/30/2024,Cancelled,Partner Sale,Economy 10,B09K3ZC3LK,Cancelled,1,"4,544.20",560064,E-152,PW-19030
403-2298585-6161928,4/21/2024,4/26/2024,Cancelled,Store Sale,Economy 10,B098124BPM,Cancelled,1,"4,540.80",560091,E-014,SP-20620
403-4785989-8549918,2/8/2024,2/12/2024,Cancelled,BOPIS,Pickup,B09TH5ZYPD,Cancelled,1,"4,533.40",500032,E-161,SF-20965
404-6475097-5682755,1/7/2024,1/11/2024,Cancelled,BOPIS,Pickup,B08HK5K7KF,Cancelled,1,"4,530.20",632009,E-167,DJ-13510
408-2510919-2897964,10/2/2023,10/5/2023,Cancelled,Ecomm,Standard 7,B09RKCHCPC,,1,"4,520.40",411021,E-005,PM-19135
402-3071880-2466751,9/14/2023,9/20/2023,Cancelled,Ecomm,Express 3,B09RKD2Z9R,,1,"4,518.90",110074,E-174,KN-16450
407-0760150-2861961,8/5/2023,8/9/2023,Cancelled,Partner Sale,Express 3,B09NQ47F17,Unshipped,1,"4,514.70",834009,E-276,VM-21685
405-0943715-1378727,2/1/2023,2/7/2023,Cancelled,BOPIS,Pickup,B09812PZ52,Unshipped,1,"4,496.40",783130,E-481,PO-18865
407-8096545-0166741,8/26/2022,8/30/2022,Cancelled,Store Sale,Economy 10,B0893DN1TK,,1,"4,480.30",500085,E-267,EH-14005
404-2931921-8168341,7/5/2022,7/13/2022,Cancelled,Store Sale,Express 3,B09LD23MRS,Unshipped,1,"4,475.50",122101,E-157,CS-12400
171-0938085-5351502,6/9/2022,6/12/2022,Cancelled,Store Sale,Standard 7,B09KXV4TTM,,1,"4,472.40",643231,E-576,DR-12880
404-3560503-9095530,8/17/2025,8/23/2025,Cancelled,Partner Sale,Same Day 0,B098755S1W,Unshipped,1,"4,589.20",560034,E-149,KB-16240
402-0855030-7994712,8/17/2025,8/30/2025,Cancelled,Partner Sale,Same Day 0,B08B4TP9NR,Unshipped,1,"4,589.90",560102,E-192,MH-18115
405-9642271-0986763,8/11/2025,8/15/2025,Cancelled,Partner Sale,Same Day 0,B09KXT4VG7,Cancelled,1,"4,588.40",400068,E-162,AH-10210
405-9215103-8045964,8/8/2025,8/16/2025,Cancelled,Partner Sale,Express 3,B09KXT4VG7,Cancelled,1,"4,588.50",400068,E-252,CS-12355
171-6668318-7535510,8/5/2025,8/7/2025,Cancelled,Ecomm,Same Day 0,B01MZGYNRV,Cancelled,1,"4,587.60",502032,E-274,NS-18505
408-9984300-5890742,8/3/2025,8/6/2025,Cancelled,Partner Sale,Same Day 0,B099NJZLK9,Cancelled,1,"4,587.50",793018,E-572,DP-13105
171-1389015-9434719,7/30/2025,8/6/2025,Cancelled,Partner Sale,Same Day 0,B09LD1W5YQ,Unshipped,1,"4,587.50",122101,E-561,GZ-14470
408-2956847-6921157,7/28/2025,7/31/2025,Cancelled,Partner Sale,Same Day 0,B092936P8C,,1,"4,586.90",201303,E-233,FM-14215
405-2283677-9413123,7/26/2025,7/28/2025,Cancelled,Partner Sale,Same Day 0,B09KXT4VG7,Cancelled,1,"4,586.60",400068,E-074,MM-17920
171-3834266-6918746,7/16/2025,7/19/2025,Cancelled,Store Sale,Economy 10,B09LD4M5WF,Cancelled,1,"4,585.70",122101,E-096,SG-20080
405-9645572-0620301,7/8/2025,7/12/2025,Cancelled,Store Sale,Economy 10,B09RKDRDRJ,,1,"4,585.00",600097,E-268,SK-19990
407-7233303-8180315,6/22/2025,6/25/2025,Cancelled,Ecomm,Economy 10,B09SDXSS2B,Cancelled,1,"4,583.30",400094,E-480,YS-21880
404-6418847-5957165,6/14/2025,6/27/2025,Cancelled,BOPIS,Pickup,B09SDXPD7Q,Unshipped,1,"4,583.50",400003,E-177,BD-11635
405-1524232-3769917,6/10/2025,6/12/2025,Cancelled,BOPIS,Pickup,B0894WWGK9,Unshipped,1,"4,582.00",400092,E-172,SE-20110
408-7520661-5757962,4/7/2025,4/10/2025,Cancelled,Ecomm,Express 3,B08W9PN5YX,Unshipped,1,"4,575.70",400066,E-094,AH-10030
403-2098815-0168369,2/17/2025,2/21/2025,Cancelled,Partner Sale,Express 3,B08N4TGTRV,,1,"4,570.90",533236,E-110,AT-10735
402-0304785-0101114,11/1/2024,11/6/2024,Cancelled,BOPIS,Pickup,B0925VJFP1,,1,"4,560.20",276001,E-352,RR-19315
406-5033749-2342703,10/25/2024,10/29/2024,Cancelled,BOPIS,Pickup,B09NDMP4XK,Cancelled,1,"4,559.40",560077,E-331,KN-16390
405-8389878-0621941,10/18/2024,10/22/2024,Cancelled,BOPIS,Pickup,B099NPMJ4S,Cancelled,1,"4,558.70",400063,E-573,AS-10285
403-0845381-0041902,8/30/2024,9/4/2024,Cancelled,BOPIS,Pickup,B08XNJG8B1,Unshipped,1,"4,553.90",410507,E-050,HA-14920
402-6968729-7349910,5/31/2024,6/4/2024,Cancelled,Store Sale,Economy 10,B09NQ4CZ65,,1,"4,544.70",110053,E-576,AT-10435
403-9344160-5789165,3/28/2024,4/2/2024,Cancelled,Partner Sale,Standard 7,B099NPRZM7,Unshipped,1,"4,538.40",201017,E-067,LF-17185
403-4536002-7520300,1/23/2024,1/27/2024,Cancelled,Store Sale,Same Day 0,B08XNJG8B1,Unshipped,1,"4,531.80",769009,E-098,DS-13180
402-7169976-6169969,1/15/2024,1/19/2024,Cancelled,Store Sale,Same Day 0,B08QGM18YN,,1,"4,531.00",502001,E-021,SH-20395
403-8137881-7144356,12/30/2023,1/7/2024,Cancelled,Store Sale,Same Day 0,B09K3X8KD7,Unshipped,1,"4,529.80",560064,E-069,HG-14965
404-0286924-0505125,11/25/2023,11/28/2023,Cancelled,Ecomm,Same Day 0,B09RKD4R6C,,1,"4,525.80",700090,E-570,NP-18325
402-1874338-8535556,11/7/2023,11/14/2023,Cancelled,Partner Sale,Economy 10,B08QGM18YN,,1,"4,524.40",502001,E-096,SM-20950
406-7203610-3002712,10/2/2023,10/8/2023,Cancelled,Partner Sale,Economy 10,B09TH6N96L,,1,"4,520.70",228001,E-340,BF-11080
408-0643190-8234727,9/14/2023,9/18/2023,Cancelled,Partner Sale,Economy 10,B09SDXFFQ1,,1,"4,518.70",302011,E-471,MS-17980
171-9927430-0700337,2/13/2023,2/22/2023,Cancelled,Ecomm,Express 3,B08KRYXSYH,Unshipped,1,"4,497.90",263139,E-278,AM-10360
402-0065471-2251523,7/18/2022,7/22/2022,Cancelled,Partner Sale,Economy 10,B08QGM18YN,,1,"4,476.40",502001,E-018,WB-21850
406-4267008-4843554,8/17/2025,8/24/2025,Cancelled,Partner Sale,Economy 10,B08B3XTZKP,Unshipped,1,"4,589.30",582114,E-284,RD-19720
403-3709489-3037968,8/17/2025,8/20/2025,Cancelled,Store Sale,Economy 10,B09TH7F8WY,,1,"4,588.90",560043,E-462,DL-13315
171-2707398-0064339,8/15/2025,8/28/2025,Cancelled,Store Sale,Standard 7,B09K3VLZDG,,1,"4,589.70",201304,E-172,AS-10225
404-5161860-8234707,8/14/2025,8/16/2025,Cancelled,Store Sale,Express 3,B0986S7V44,Cancelled,1,"4,588.50",125001,E-329,DM-13345
171-7879149-2657128,7/22/2025,7/25/2025,Cancelled,Ecomm,Express 3,B09YYLLBK6,Cancelled,1,"4,586.30",500084,E-576,AB-10165
171-0492669-2315525,7/18/2025,7/22/2025,Cancelled,Partner Sale,Economy 10,B08XNHS8X7,Cancelled,1,"4,586.00",800023,E-059,PB-18805
405-8610814-4736369,7/14/2025,7/21/2025,Cancelled,Partner Sale,Express 3,B09NQ4C51C,Unshipped,1,"4,585.90",560087,E-100,CM-12160
405-8896720-3744362,6/25/2025,6/30/2025,Cancelled,Store Sale,Economy 10,B0894WW15B,Unshipped,1,"4,583.80",400053,E-147,TC-21295
171-0407729-2847567,4/27/2025,5/1/2025,Cancelled,Ecomm,Economy 10,B0986YR2M9,Unshipped,1,"4,577.80",560100,E-189,JK-16090
404-6044264-1097910,3/28/2025,3/30/2025,Cancelled,Store Sale,Economy 10,B098136DNF,,1,"4,574.60",500074,E-259,AA-10375
403-9379750-9229103,3/18/2025,3/23/2025,Cancelled,Ecomm,Standard 7,B099FB9BP3,Cancelled,1,"4,573.90",700017,E-174,DV-13045
171-4051758-4798712,1/19/2025,1/27/2025,Cancelled,Partner Sale,Express 3,B07R52578F,Cancelled,1,"4,568.40",534101,E-055,WB-21850
405-2516856-0554749,12/8/2024,12/11/2024,Cancelled,Partner Sale,Express 3,B08RNPK8FX,,1,"4,563.70",421605,E-573,DB-12910
407-2581035-1642739,12/2/2024,12/5/2024,Cancelled,Partner Sale,Express 3,B09RKCK42L,,1,"4,563.10",281003,E-575,JL-15835
405-1795079-1006703,11/14/2024,11/16/2024,Cancelled,BOPIS,Pickup,B09RKDPH6J,Cancelled,1,"4,561.20",400709,E-329,KH-16510
405-3057058-5609965,10/25/2024,11/2/2024,Cancelled,Partner Sale,Same Day 0,B09NQ3JCNB,Unshipped,1,"4,559.80",201017,E-173,AS-10225
171-7180532-8362730,10/4/2024,10/8/2024,Cancelled,Ecomm,Same Day 0,B0B3NBYD9W,,1,"4,557.30",400059,E-293,CW-11905
402-0509472-2638729,8/9/2024,8/14/2024,Cancelled,BOPIS,Pickup,B099S9P2FK,Cancelled,1,"4,551.80",421503,E-481,PC-19000
402-7581726-9917904,4/21/2024,4/25/2024,Cancelled,Store Sale,Standard 7,B09KXT4VG7,Unshipped,1,"4,540.70",760006,E-564,BS-11755
404-5127845-2505106,2/8/2024,2/12/2024,Cancelled,Ecomm,Economy 10,B09NDL8QHB,Cancelled,1,"4,533.40",737101,E-073,LO-17170
171-0230045-7913929,1/23/2024,1/31/2024,Cancelled,Ecomm,Express 3,B07WZFSS28,Unshipped,1,"4,532.20",700052,E-241,SV-20935
405-7779619-0046736,1/15/2024,1/24/2024,Cancelled,BOPIS,Pickup,B08RP29G54,,1,"4,531.50",676552,E-473,DR-12880
405-1434407-2757164,1/7/2024,1/12/2024,Cancelled,Partner Sale,Standard 7,B099NNRTTL,Unshipped,1,"4,530.30",676552,E-190,PO-18850
407-6186541-3877155,2/13/2023,2/17/2023,Cancelled,BOPIS,Pickup,B09SDY9SQ6,Unshipped,1,"4,497.40",673106,E-170,CM-12115
402-9646256-4564316,8/26/2022,9/2/2022,Cancelled,Partner Sale,Same Day 0,B0983FS8GB,Unshipped,1,"4,480.60",134107,E-177,AC-10450
171-2905433-4022759,8/12/2025,8/25/2025,Cancelled,Store Sale,Standard 7,B094FMXDFB,Cancelled,1,"4,589.40",560005,E-178,KM-16225
405-0421230-5073117,8/6/2025,8/11/2025,Cancelled,Partner Sale,Express 3,B09NDKZQWW,Cancelled,1,"4,588.00",560099,E-272,KL-16555
404-1232938-2526719,8/1/2025,8/7/2025,Cancelled,Partner Sale,Express 3,B08MYV6C3Y,Unshipped,1,"4,587.60",181123,E-465,DB-13060
405-8299839-6273930,7/6/2025,7/10/2025,Cancelled,Partner Sale,Standard 7,B098374ZNB,Unshipped,1,"4,584.80",400067,E-006,RB-19435
405-1911139-8520351,7/4/2025,7/7/2025,Cancelled,Store Sale,Standard 7,B09SDZCJ3C,Unshipped,1,"4,584.50",400067,E-163,HA-14920
402-9312007-6703503,7/2/2025,7/6/2025,Cancelled,Store Sale,Standard 7,B0B3MR3R7C,Unshipped,1,"4,584.40",143401,E-562,LS-16975
405-1787856-3295517,6/22/2025,6/25/2025,Cancelled,BOPIS,Pickup,B07R4XJNW3,Cancelled,1,"4,583.30",380013,E-047,SU-20665
